basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
18207000702,105.73529772393715,0.002834332016886831,0.0,0.0,0.0,0.13176664850878386,0.022470379953697397,0.0,0.006919855644831813,0.0,0.0004596214081438104,0.0,0.0,0.0,0.0009107313087294022,0.7711425847746153,0.005209042625629851,0.05684835898134277,0.0014384447773389622,0.0,142.79802259887006,20.668079096045197,0.0,121.27401129943503,54.71610169491525,24.324858757062145,77.52723423732692,0.8165979694866223,15.758487590571013,0.6008364852382537
17002107702,40.4433573171557,0.04922556524835321,0.0,0.0,0.0,0.2595246572903685,0.21826597828022076,0.0,0.016467865408581094,0.0,0.0003338080826063735,0.0,0.0,0.0,0.0007121239095602635,0.41710432615275056,0.00643136905821613,0.03051005875022254,0.001424247819120527,0.0,151.7701612903226,10.419354838709678,0.0,133.97177419354838,63.483870967741936,29.31048387096774,305.22500381621126,2.400500369482988,30.95731606844067,1.682312318128063
17002113302,160.53988918169784,0.02321918076989915,0.0,0.0,0.0,0.09555068474720692,0.2534713852466828,0.0,0.01636890580591635,0.0,0.002388066394972728,0.0,0.0,0.0,0.0058468386149214905,0.5398095152673681,0.0070016312847909325,0.05176386171638068,0.004579930151860842,0.0,149.42374517374517,10.501930501930502,0.0,99.30405405405405,70.58880308880309,20.68822393822394,194.95340239534795,2.47266157208512,28.07117143486652,1.7809923568278745
16018410302,1156.9127290715796,0.01200894933945722,0.0,0.0,0.0,0.07767892844418098,0.053055798011292475,0.0,0.005431527128852129,0.0,0.0003508477134219866,0.0,0.0,0.0,0.010851385265018382,0.7624776538790066,0.006948496178015929,0.05292354942751922,0.018272864613235126,0.0,149.19202898550725,23.583467525496513,0.17834138486312398,169.49503488996243,34.24865807836822,41.311460010735374,468.1535378862155,1.0070558551769437,36.94242616771049,0.8404835679780385
11000100502,950.6226645201573,0.0010859243564217704,0.0,0.0,0.0,0.12366661838232301,0.04637947896459432,0.0,0.008657098792607383,0.0,0.0015981170999476446,0.0,0.0,0.0,0.002647118134747402,0.6993248712654191,0.026247747914069017,0.0806414811743131,0.00975154391555731,0.0,149.57422646477946,44.30826201448321,0.0,20.347267939433838,15.75164581961817,41.31204739960501,187.1743509651973,0.8452929783224723,12.536733589539836,0.6172956511427098
06010400102,278.00088871284095,0.014626802855431633,0.0,0.0,0.0,0.16105670395130875,0.054929828253233406,0.0,0.013056639202292115,0.0,0.006737135179759457,0.0,0.0,0.0,0.004354371367984848,0.5657218705990903,0.02930864237499393,0.14372339220098096,0.006484614014924648,0.0,150.74777777777777,17.362222222222222,0.8777777777777778,54.958888888888886,52.275555555555556,31.536666666666665,232.2457387313117,1.7903253994821513,74.71301878722522,1.3486798031254434
04001304102,309.6929299856259,0.0006306251325911137,0.0,0.0,0.0,0.07910712780766224,0.02730287152393324,0.0,0.0008979869399569315,0.0,0.0001336809036829089,0.0,0.0,0.0,0.0004736953760937859,0.8351511030127607,0.0024004440530887555,0.05235641653807145,0.0015460487121588594,0.0,157.82287449392712,21.838056680161944,0.0,15.302631578947368,37.84919028340081,40.97570850202429,327.696754194019,1.3624705308937342,20.137036763523206,1.146195519744376
08005603502,271.128930455398,0.00038171866338720543,0.0,0.0,0.0,0.10262257318210635,0.032369742655235026,0.0,0.001948424829637301,0.0,0.0001626453435302006,0.0,0.0,0.0,0.00028545917435912756,0.8168381081359184,0.004086049344605652,0.03989457926305063,0.0014106994081701072,0.0,156.9798387096774,17.19988479262673,0.0,41.82430875576037,38.70679723502304,42.384792626728114,373.8903039604187,1.0497942655535548,20.4754779992073,0.7113338704775095
06007605102,70.11534692501594,0.01980846256547191,0.0,0.0,0.0,0.17384718085652665,0.09892677416041902,0.0,0.006316113792749307,0.0,0.000770257779603574,0.0,0.0,0.0,0.00622625038512889,0.5881560028756291,0.014442333367567013,0.08189123960151998,0.009615384615384616,0.0,147.1030701754386,14.394736842105264,0.09210526315789473,207.8684210526316,54.953947368421055,31.392543859649123,463.86923417441346,1.65755190214801,22.18239785459439,1.13341545612041
17002101602,7323.776071652448,0.030832114908239013,0.0,0.0,0.0,0.24783024481312196,0.30640435688660256,0.0,0.015854149785058263,0.0,0.005791789522994256,0.0,0.0,0.0,0.020588987796578678,0.20756937526927624,0.011203980950541158,0.03779895039713408,0.1161260496704538,0.0,151.34425853292163,8.284945339230577,0.8119419177167654,147.82879913210382,72.43021363598432,18.98762830676792,318.69954060623274,2.302623321142693,60.697188291919396,2.146641291604816
08012305702,307.78656763699536,0.02330953933612701,0.0,0.0,0.0,0.1301310375683919,0.13583925746352676,0.0,0.004798764778645643,0.0,0.00012282030512072943,0.0,0.0,0.0,0.011495395700704462,0.654325175530686,0.000868515014782301,0.034433549828490215,0.004675944473524913,0.0,147.6815415821501,13.00659229208925,0.14503042596348883,233.23732251521298,48.61257606490872,36.9604462474645,480.89069231539924,1.1320999998218215,36.05613428654019,0.9459136936610485
12008600102,158.6235504954986,0.026889163763461604,0.0,0.0,0.0,0.3088537352050022,0.08606348089558676,0.0,0.04483040364952735,0.0,0.002927792467175815,0.0,0.0,0.0,0.03206386672870258,0.4097093768795179,0.009367801091680757,0.04494955799412172,0.03434482132522327,0.0,141.88076923076923,17.43653846153846,2.080769230769231,224.58653846153845,46.58846153846154,35.03846153846154,91.75733638618584,1.0953813413397953,12.685450731397758,0.7127835858243875
18003303402,3862.7059842710833,0.0336023064961306,0.0,0.0,0.0,0.32110372196040987,0.11125432735972458,0.0,0.048366006675865436,0.0,0.02294030725011289,0.0,0.0,0.0,0.047265789008914046,0.23599179659813257,0.04049392829898706,0.0683022676786246,0.07067954867309835,0.0,151.89337016574586,11.219455406471981,1.7046172059984215,280.8580505130229,60.5869771112865,27.324348855564324,129.73292813165006,1.235899375187902,32.72195051466503,1.0896072917761102
08002202002,857.3512759304621,0.0008230003401174875,0.0,0.0,0.0,0.0520001847551784,0.02532720561991661,0.0,0.0008576419360663103,0.0,0.00013856638379529127,0.0,0.0,0.0,0.0005374696098726448,0.8674119158692102,0.002379772667150949,0.04853602516029611,0.001988217658396073,0.0,151.69452608376193,36.02406318883174,0.0005510653930933138,32.72979426891991,23.23273328434974,42.532145481263775,267.9681602653555,0.8160924805905266,26.57038488910879,0.62608842460727
