,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
234,240413716,07-239,Lake Banook,2018-07-24,,,Non-Filterable (Particle),0.0085,mg/L
235,240413727,09-394,Elinor Lake,2018-08-11,,,Non-Filterable (Particle),0.0051,mg/L
236,240413740,06-314,O'Sullivan Lake,2018-08-26,,,Non-Filterable (Particle),0.0058,mg/L
237,240413763,08-148,Upper Rock Lake,2017-07-17,,,Non-Filterable (Particle),0.0031,mg/L
238,240413772,12-467,Green Lake,2019-07-07,,,Non-Filterable (Particle),0.0045,mg/L
239,240413777,09-605,Swan Lake,2019-07-23,,,Non-Filterable (Particle),0.0195,mg/L
240,240413778,08-190,Pinehurst Lake,2017-08-21,,,Non-Filterable (Particle),0.0086,mg/L
241,240413798,08-180,Eversley Lake,2017-08-03,,,Non-Filterable (Particle),0.0377,mg/L
242,240413806,09-290,Unnamed lake,2018-07-23,,,Non-Filterable (Particle),0.4045,mg/L
243,240413825,09-413,Unnamed lake,2018-07-07,,,Non-Filterable (Particle),0.0353,mg/L
244,240413885,09-430,Unnamed lake,2018-07-28,,,Non-Filterable (Particle),0.0099,mg/L
245,240413892,11-542,Witch Lake,2019-08-19,,,Non-Filterable (Particle),0.0048,mg/L
246,240413923,08-216,Silver Lake,2017-08-06,,,Non-Filterable (Particle),0.0072,mg/L
247,240413937,17-042,Serpentine Lake,2017-07-21,,,Non-Filterable (Particle),0.0032,mg/L
248,240413948,18-324,Kalamalka Lake,2018-07-13,,,Non-Filterable (Particle),0.0168,mg/L
249,240413959,06-267,Tippings Pond,2018-08-26,,,Non-Filterable (Particle),0.0055,mg/L
250,240413962,09-397,Upper Thérien Lake,2018-08-14,,,Non-Filterable (Particle),0.224,mg/L
251,240414032,07-032,Clare Lake,2017-08-24,,,Non-Filterable (Particle),0.004,mg/L
252,240414140,18-592,Missezula Lake,2019-07-01,,,Non-Filterable (Particle),0.0067,mg/L
253,240414159,06-307,L227,2018-08-11,,,Non-Filterable (Particle),0.0295,mg/L
254,240414160,17-094,Lac Jolicoeur,2017-08-26,,,Non-Filterable (Particle),0.0133,mg/L
255,240414175,04-623,Parker Lake,2019-08-12,,,Non-Filterable (Particle),0.0891,mg/L
256,240414216,06-146,Lac Blue Sea,2017-09-01,,,Non-Filterable (Particle),0.0309,mg/L
257,240414226,07-004,Mosleys Pond,2017-07-27,,,Non-Filterable (Particle),0.0206,mg/L
258,240414306,08-151,Devil Lake,2017-07-16,,,Non-Filterable (Particle),0.003,mg/L
259,240414340,10-412,Shoal Lake,2018-07-06,,,Non-Filterable (Particle),0.1564,mg/L
260,240414355,17-056,Lac Désiré,2017-08-03,,,Non-Filterable (Particle),0.0053,mg/L
261,240414356,11-490,Eena Lake,2019-08-09,,,Non-Filterable (Particle),0.0088,mg/L
262,240414378,17-078,Lac Rond,2017-07-27,,,Non-Filterable (Particle),0.0152,mg/L
263,240414430,11-497,Unnamed lake,2019-08-18,,,Non-Filterable (Particle),0.065,mg/L
264,240414487,07-025,French Lake,2017-08-21,,,Non-Filterable (Particle),0.0037,mg/L
265,240414505,17-086,Lac de la Dame,2017-07-20,,,Non-Filterable (Particle),0.0087,mg/L
266,240414597,18-507,Dutch Lake,2019-07-02,,,Non-Filterable (Particle),0.0042,mg/L
267,240414699,06-254,Little Rushy Pond,2018-08-08,,,Non-Filterable (Particle),0.0063,mg/L
268,240414712,11-626,Unnamed lake,2019-08-17,,,Non-Filterable (Particle),0.0137,mg/L
269,240414726,09-426,Sled Lake,2018-07-24,,,Non-Filterable (Particle),0.0871,mg/L
270,240414734,08-172,Unnamed lake,2017-08-19,,,Non-Filterable (Particle),0.1182,mg/L
271,240414889,10-406,Red Deer Lake,2018-08-25,,,Non-Filterable (Particle),0.027,mg/L
272,240414896,09-604,Saskatoon Lake,2019-07-20,,,Non-Filterable (Particle),0.0946,mg/L
273,240414928,06-274,Rabbit Lake,2018-07-05,,,Non-Filterable (Particle),0.0077,mg/L
274,240414960,08-193,Dankert Lake,2017-08-12,,,Non-Filterable (Particle),0.0084,mg/L
275,240415006,12-635,Prospect Lake,2019-07-01,,,Non-Filterable (Particle),0.0046,mg/L
